Pathway	GO-term
PWY-8145	GO:0005829
PWY-8145	GO:0005758
PWY-8145	GO:0005634
PWY-8145	GO:0000159
PWY-8145	GO:0005737
PWY-8145	GO:0005746
PWY-8145	GO:0043280
PWY-8145	GO:0045333
PWY-8145	GO:0008635
PWY-8145	GO:0006915
PWY-8145	GO:0006470
PWY-8145	GO:0006123
PWY-8145	GO:0006122
PWY-8146	GO:0005506
PWY-8146	GO:0046872
PWY-8146	GO:0005509
PWY-8146	GO:0016491
PWY-8146	GO:0016966
PWY-8146	GO:0042279
PWY-8146	GO:0020037
PWY-8146	GO:0042597
PWY-8146	GO:0030288
PWY-8146	GO:0042128
PWY-8146	GO:0006807
PWY-8146	GO:0055114
PWY-8146	GO:0019645
PWY-8146	GO:0005515
PWY-8146	GO:0009055
PWY-8146	GO:0009276
PWY-8146	GO:0005887
PWY-8146	GO:0016020
PWY-8146	GO:0005886
PWY-8146	GO:0016021
PWY-8146	GO:0009968
PWY-8146	GO:0009060
PWY-8146	GO:0009061
PWY-8146	GO:0015036
PWY-8146	GO:0016209
PWY-8146	GO:0005576
PWY-8146	GO:0098869
PWY-8146	GO:0034301
PWY-8146	GO:0045454
PWY-8146	GO:0017004
PWY-8146	GO:0016671
PWY-8146	GO:0047134
PWY-8146	GO:0015035
PWY-8146	GO:0008270
PWY-8146	GO:0005829
PWY-8146	GO:0005737
PWY-8146	GO:0006662
PWY-8146	GO:0015886
PWY-8146	GO:0030337
PWY-8146	GO:1900264
PWY-8146	GO:0006259
PWY-8146	GO:0016032
PWY-8146	GO:0045155
PWY-8146	GO:0070469
PWY-8146	GO:0005758
PWY-8146	GO:0005739
PWY-8146	GO:0005634
PWY-8146	GO:0000159
PWY-8146	GO:0005746
PWY-8146	GO:0043280
PWY-8146	GO:0045333
PWY-8146	GO:0008635
PWY-8146	GO:0006915
PWY-8146	GO:0006470
PWY-8146	GO:0006123
PWY-8146	GO:0006122
PWY-8147	GO:0003756
PWY-8147	GO:0005515
PWY-8147	GO:0015035
PWY-8147	GO:0042597
PWY-8147	GO:0030288
PWY-8147	GO:0055114
PWY-8147	GO:0071236
PWY-8147	GO:0005506
PWY-8147	GO:0046872
PWY-8147	GO:0005509
PWY-8147	GO:0016491
PWY-8147	GO:0016966
PWY-8147	GO:0042279
PWY-8147	GO:0020037
PWY-8147	GO:0042128
PWY-8147	GO:0006807
PWY-8147	GO:0019645
PWY-8147	GO:0009055
PWY-8147	GO:0009276
PWY-8147	GO:0005887
PWY-8147	GO:0016020
PWY-8147	GO:0005886
PWY-8147	GO:0016021
PWY-8147	GO:0009968
PWY-8147	GO:0009060
PWY-8147	GO:0009061
PWY-8147	GO:0015232
PWY-8147	GO:0015886
PWY-8147	GO:0017004
PWY-8147	GO:0018063
PWY-8147	GO:0015450
PWY-8147	GO:0065002
PWY-8147	GO:0043952
PWY-8147	GO:0006605
PWY-8147	GO:0006886
PWY-8147	GO:0015031
PWY-8147	GO:0031235
PWY-8147	GO:1903607
PWY-8147	GO:0015036
PWY-8147	GO:0031237
PWY-8147	GO:0016671
PWY-8147	GO:0047134
PWY-8147	GO:0008270
PWY-8147	GO:0005829
PWY-8147	GO:0005737
PWY-8147	GO:0045454
PWY-8147	GO:0006662
PWY-8147	GO:0032977
PWY-8147	GO:0031522
PWY-8147	GO:0065003
PWY-8147	GO:0006457
PWY-8147	GO:0051205
PWY-8147	GO:0018378
PWY-8147	GO:0022900
PWY-8147	GO:0046688
PWY-8147	GO:0017003
PWY-8147	GO:0043190
PWY-8147	GO:0008320
PWY-8147	GO:0009306
PWY-8147	GO:0032978
PWY-8147	GO:0006616
PWY-8147	GO:0022857
PWY-8147	GO:0015439
PWY-8147	GO:0005524
PWY-8147	GO:0000166
PWY-8147	GO:0016887
PWY-8147	GO:0031234
PWY-8147	GO:0055085
PWY-8147	GO:0035351
PWY-8147	GO:0030337
PWY-8147	GO:1900264
PWY-8147	GO:0006259
PWY-8147	GO:0016032
PWY-8147	GO:0045155
PWY-8147	GO:0070469
PWY-8147	GO:0005758
PWY-8147	GO:0005739
PWY-8147	GO:0005634
PWY-8147	GO:0000159
PWY-8147	GO:0005746
PWY-8147	GO:0043280
PWY-8147	GO:0045333
PWY-8147	GO:0008635
PWY-8147	GO:0006915
PWY-8147	GO:0006470
PWY-8147	GO:0006123
PWY-8147	GO:0006122
PWY-8147	GO:1901612
PWY-8147	GO:0005048
PWY-8148	GO:0016740
PWY-8148	GO:0003951
PWY-8148	GO:0005829
PWY-8148	GO:0046034
PWY-8148	GO:0016310
PWY-8148	GO:0046872
PWY-8148	GO:0051287
PWY-8148	GO:0016301
PWY-8148	GO:0005524
PWY-8148	GO:0000166
PWY-8148	GO:0042802
PWY-8148	GO:0005737
PWY-8148	GO:0019674
PWY-8148	GO:0006741
PWY-8151	GO:0030288
PWY-8159	GO:0009507
PWY-8159	GO:0016740
PWY-8159	GO:0004418
PWY-8159	GO:0005737
PWY-8159	GO:0005829
PWY-8159	GO:0006779
PWY-8159	GO:0033014
PWY-8159	GO:0018160
PWY-8159	GO:0006783
PWY-8159	GO:0006782
PWY-8159	GO:0016829
PWY-8162	GO:0005506
PWY-8162	GO:0046872
PWY-8162	GO:0005509
PWY-8162	GO:0016491
PWY-8162	GO:0016966
PWY-8162	GO:0042279
PWY-8162	GO:0020037
PWY-8162	GO:0042597
PWY-8162	GO:0030288
PWY-8162	GO:0042128
PWY-8162	GO:0006807
PWY-8162	GO:0055114
PWY-8162	GO:0019645
PWY-8162	GO:0009055
PWY-8164	GO:0003824
PWY-8164	GO:0016829
PWY-8164	GO:0016740
PWY-8164	GO:0005515
PWY-8164	GO:0042803
PWY-8164	GO:0030170
PWY-8164	GO:0031071
PWY-8164	GO:0009000
PWY-8164	GO:0005737
PWY-8164	GO:0005829
PWY-8164	GO:0006534
PWY-8164	GO:0031162
PWY-8164	GO:0016226
PWY-8164	GO:0001887
PWY-8164	GO:0006790
PWY-8164	GO:0051537
PWY-8164	GO:0051536
PWY-8164	GO:0046872
PWY-8164	GO:0097163
PWY-8164	GO:0044571
PWY-8164	GO:0008033
PWY-8164	GO:0002937
PWY-8164	GO:0018131
PWY-8171	GO:0003824
PWY-8171	GO:0005856
PWY-8171	GO:0006777
PWY-8171	GO:0015098
PWY-8171	GO:0016021
PWY-8171	GO:0016020
PWY-8171	GO:0005887
PWY-8171	GO:0043190
PWY-8171	GO:0005886
PWY-8171	GO:0055085
PWY-8171	GO:0015689
PWY-8171	GO:0015412
PWY-8171	GO:0042888
PWY-8171	GO:0016887
PWY-8171	GO:0000166
PWY-8171	GO:0005524
PWY-8171	GO:0030001
PWY-8171	GO:0000041
PWY-8171	GO:0015419
PWY-8171	GO:1902358
PWY-8171	GO:0008272
PWY-8171	GO:0016740
PWY-8171	GO:0005515
PWY-8171	GO:0042802
PWY-8171	GO:0061598
PWY-8171	GO:0005829
PWY-8171	GO:0032324
PWY-8171	GO:0046872
PWY-8171	GO:0061599
PWY-8171	GO:0042803
PWY-8171	GO:0005737
PWY-8171	GO:0018315
PWY-8171	GO:0030973
PWY-8171	GO:1901359
PWY-8171	GO:0030151
PWY-8171	GO:0042597
PWY-8171	GO:0030288
PWY-8171	GO:0046687
PWY-8171	GO:0102025
PWY-8171	GO:0015709
PWY-8171	GO:1901681
PWY-8171	GO:0036173
PWY-8171	GO:0043199
PWY-8171	GO:0006790
PWY-8173	GO:0004315
PWY-8173	GO:0033817
PWY-8173	GO:0016747
PWY-8173	GO:0016740
PWY-8173	GO:0016746
PWY-8173	GO:0003824
PWY-8173	GO:0005829
PWY-8173	GO:0006631
PWY-8173	GO:0006629
PWY-8173	GO:0006633
PWY-8173	GO:0008289
PWY-8173	GO:0005515
PWY-8173	GO:0031177
PWY-8173	GO:0000036
PWY-8173	GO:0000035
PWY-8173	GO:0005737
PWY-8173	GO:0008610
PWY-8173	GO:0042493
PWY-8173	GO:0009245
PWY-8173	GO:0008693
PWY-8173	GO:0004317
PWY-8173	GO:0008659
PWY-8173	GO:0019171
PWY-8173	GO:0047451
PWY-8173	GO:0016836
PWY-8173	GO:0016829
PWY-8173	GO:0016616
PWY-8173	GO:0050661
PWY-8173	GO:0004318
PWY-8173	GO:0016491
PWY-8173	GO:0051289
PWY-8173	GO:0030497
PWY-8173	GO:0055114
PWY-8173	GO:0102131
PWY-8173	GO:0102132
PWY-8173	GO:0051287
PWY-8173	GO:0004316
PWY-8173	GO:0016631
PWY-8173	GO:0070417
PWY-8173	GO:0008137
PWY-8173	GO:0005509
PWY-8173	GO:0005504
PWY-8173	GO:0070469
PWY-8173	GO:0031966
PWY-8173	GO:0005759
PWY-8173	GO:0005747
PWY-8173	GO:0005739
PWY-8173	GO:0005654
PWY-8173	GO:0032981
PWY-8173	GO:0009249
PWY-8173	GO:0006120
PWY-8173	GO:0033818
PWY-8173	GO:0008152
PWY-8173	GO:0052656
PWY-8173	GO:0052655
PWY-8173	GO:0052654
PWY-8173	GO:0008483
PWY-8173	GO:0004084
PWY-8173	GO:0009099
PWY-8173	GO:0009098
PWY-8173	GO:0009097
PWY-8173	GO:0009082
PWY-8173	GO:0009081
PWY-8173	GO:0008652
PWY-8174	GO:0004315
PWY-8174	GO:0033817
PWY-8174	GO:0016747
PWY-8174	GO:0016740
PWY-8174	GO:0016746
PWY-8174	GO:0003824
PWY-8174	GO:0005829
PWY-8174	GO:0006631
PWY-8174	GO:0006629
PWY-8174	GO:0006633
PWY-8174	GO:0008289
PWY-8174	GO:0005515
PWY-8174	GO:0031177
PWY-8174	GO:0000036
PWY-8174	GO:0000035
PWY-8174	GO:0005737
PWY-8174	GO:0008610
PWY-8174	GO:0042493
PWY-8174	GO:0009245
PWY-8174	GO:0008693
PWY-8174	GO:0004317
PWY-8174	GO:0008659
PWY-8174	GO:0019171
PWY-8174	GO:0047451
PWY-8174	GO:0016836
PWY-8174	GO:0016829
PWY-8174	GO:0016616
PWY-8174	GO:0050661
PWY-8174	GO:0004318
PWY-8174	GO:0016491
PWY-8174	GO:0051289
PWY-8174	GO:0030497
PWY-8174	GO:0055114
PWY-8174	GO:0102131
PWY-8174	GO:0102132
PWY-8174	GO:0051287
PWY-8174	GO:0004316
PWY-8174	GO:0016631
PWY-8174	GO:0070417
PWY-8174	GO:0008137
PWY-8174	GO:0005509
PWY-8174	GO:0005504
PWY-8174	GO:0070469
PWY-8174	GO:0031966
PWY-8174	GO:0005759
PWY-8174	GO:0005747
PWY-8174	GO:0005739
PWY-8174	GO:0005654
PWY-8174	GO:0032981
PWY-8174	GO:0009249
PWY-8174	GO:0006120
PWY-8174	GO:0033818
PWY-8174	GO:0008152
PWY-8174	GO:0052656
PWY-8174	GO:0052655
PWY-8174	GO:0052654
PWY-8174	GO:0008483
PWY-8174	GO:0004084
PWY-8174	GO:0009099
PWY-8174	GO:0009098
PWY-8174	GO:0009097
PWY-8174	GO:0009082
PWY-8174	GO:0009081
PWY-8174	GO:0008652
PWY-8175	GO:0004315
PWY-8175	GO:0033817
PWY-8175	GO:0016747
PWY-8175	GO:0016740
PWY-8175	GO:0016746
PWY-8175	GO:0003824
PWY-8175	GO:0005829
PWY-8175	GO:0006631
PWY-8175	GO:0006629
PWY-8175	GO:0006633
PWY-8175	GO:0008289
PWY-8175	GO:0005515
PWY-8175	GO:0031177
PWY-8175	GO:0000036
PWY-8175	GO:0000035
PWY-8175	GO:0005737
PWY-8175	GO:0008610
PWY-8175	GO:0042493
PWY-8175	GO:0009245
PWY-8175	GO:0008693
PWY-8175	GO:0004317
PWY-8175	GO:0008659
PWY-8175	GO:0019171
PWY-8175	GO:0047451
PWY-8175	GO:0016836
PWY-8175	GO:0016829
PWY-8175	GO:0016616
PWY-8175	GO:0050661
PWY-8175	GO:0004318
PWY-8175	GO:0016491
PWY-8175	GO:0051289
PWY-8175	GO:0030497
PWY-8175	GO:0055114
PWY-8175	GO:0102131
PWY-8175	GO:0102132
PWY-8175	GO:0051287
PWY-8175	GO:0004316
PWY-8175	GO:0016631
PWY-8175	GO:0070417
PWY-8175	GO:0008137
PWY-8175	GO:0005509
PWY-8175	GO:0005504
PWY-8175	GO:0070469
PWY-8175	GO:0031966
PWY-8175	GO:0005759
PWY-8175	GO:0005747
PWY-8175	GO:0005739
PWY-8175	GO:0005654
PWY-8175	GO:0032981
PWY-8175	GO:0009249
PWY-8175	GO:0006120
PWY-8175	GO:0033818
PWY-8175	GO:0008152
PWY-8175	GO:0052656
PWY-8175	GO:0052655
PWY-8175	GO:0052654
PWY-8175	GO:0008483
PWY-8175	GO:0004084
PWY-8175	GO:0009099
PWY-8175	GO:0009098
PWY-8175	GO:0009097
PWY-8175	GO:0009082
PWY-8175	GO:0009081
PWY-8175	GO:0008652
PWY-8176	GO:0005829
PWY-8179	GO:0000166
PWY-8179	GO:0009228
PWY-8179	GO:0006790
PWY-8179	GO:0097163
PWY-8179	GO:0009229
PWY-8179	GO:0052837
PWY-8179	GO:0051536
PWY-8179	GO:0046872
PWY-8179	GO:0009055
PWY-8179	GO:0051537
PWY-8179	GO:0005515
PWY-8179	GO:0005829
PWY-8179	GO:0022900
PWY-8179	GO:0055114
PWY-8179	GO:0016226
PWY-8181	GO:0016491
PWY-8181	GO:0004466
PWY-8181	GO:0005739
PWY-8181	GO:0006631
PWY-8181	GO:0016740
PWY-8181	GO:0016746
PWY-8181	GO:0003857
PWY-8181	GO:0004300
PWY-8181	GO:0003988
PWY-8181	GO:0005740
PWY-8181	GO:0006635
PWY-8181	GO:0004316
PWY-8181	GO:0016829
PWY-8181	GO:0016508
PWY-8181	GO:0006091
PWY-8181	GO:0016614
PWY-8181	GO:0003985
PWY-8181	GO:0005975
PWY-8181	GO:0050660
PWY-8181	GO:0016627
PWY-8181	GO:0003995
PWY-8181	GO:0005759
PWY-8181	GO:0055114
PWY-8181	GO:0008152
PWY-8181	GO:0006629
PWY-8181	GO:0102391
PWY-8181	GO:0018858
PWY-8181	GO:0047760
PWY-8181	GO:0046872
PWY-8181	GO:0016874
PWY-8181	GO:0015645
PWY-8181	GO:0005525
PWY-8181	GO:0005524
PWY-8181	GO:0004321
PWY-8181	GO:0003996
PWY-8181	GO:0003824
PWY-8181	GO:0000166
PWY-8181	GO:0042632
PWY-8181	GO:0019605
PWY-8181	GO:0019395
PWY-8181	GO:0018874
PWY-8181	GO:0015980
PWY-8181	GO:0006637
PWY-8181	GO:0006633
PWY-8182	GO:0008289
PWY-8182	GO:0032934
PWY-8182	GO:0005777
PWY-8182	GO:0006810
PWY-8182	GO:0006694
PWY-8182	GO:0016614
PWY-8182	GO:0003857
PWY-8182	GO:0005739
PWY-8182	GO:0005975
PWY-8182	GO:0006631
PWY-8182	GO:0016740
PWY-8182	GO:0016746
PWY-8182	GO:0004300
PWY-8182	GO:0003988
PWY-8182	GO:0005740
PWY-8182	GO:0006635
PWY-8182	GO:0006091
PWY-8182	GO:0004316
PWY-8182	GO:0016829
PWY-8182	GO:0016508
PWY-8182	GO:0050660
PWY-8182	GO:0016627
PWY-8182	GO:0016491
PWY-8182	GO:0003995
PWY-8182	GO:0005759
PWY-8182	GO:0055114
PWY-8182	GO:0008152
PWY-8182	GO:0006629
PWY-8182	GO:0102391
PWY-8182	GO:0018858
PWY-8182	GO:0047760
PWY-8182	GO:0046872
PWY-8182	GO:0016874
PWY-8182	GO:0015645
PWY-8182	GO:0005525
PWY-8182	GO:0005524
PWY-8182	GO:0004321
PWY-8182	GO:0003996
PWY-8182	GO:0003824
PWY-8182	GO:0000166
PWY-8182	GO:0042632
PWY-8182	GO:0019605
PWY-8182	GO:0019395
PWY-8182	GO:0018874
PWY-8182	GO:0015980
PWY-8182	GO:0006637
PWY-8182	GO:0006633
PWY-8183	GO:0051536
PWY-8183	GO:0046872
PWY-8183	GO:0009055
PWY-8183	GO:0051537
PWY-8183	GO:0005515
PWY-8183	GO:0005829
PWY-8183	GO:0022900
PWY-8183	GO:0055114
PWY-8183	GO:0016226
PWY-8184	GO:0051536
PWY-8184	GO:0046872
PWY-8184	GO:0009055
PWY-8184	GO:0051537
PWY-8184	GO:0005515
PWY-8184	GO:0005829
PWY-8184	GO:0022900
PWY-8184	GO:0055114
PWY-8184	GO:0016226
PWY-8185	GO:0051536
PWY-8185	GO:0046872
PWY-8185	GO:0009055
PWY-8185	GO:0051537
PWY-8185	GO:0005515
PWY-8185	GO:0005829
PWY-8185	GO:0022900
PWY-8185	GO:0055114
PWY-8185	GO:0016226
PWY-8186	GO:0005737
PWY-8190	GO:0051536
PWY-8190	GO:0046872
PWY-8190	GO:0009055
PWY-8190	GO:0051537
PWY-8190	GO:0005515
PWY-8190	GO:0005829
PWY-8190	GO:0022900
PWY-8190	GO:0055114
PWY-8190	GO:0016226
PWY-8192	GO:0016757
PWY-8192	GO:0016740
PWY-8192	GO:0009243
PWY-8192	GO:0009103
PWY-8192	GO:0047600
PWY-8200	GO:0004033
PWY-8200	GO:0006629
PWY-8200	GO:0008283
PWY-8200	GO:0006693
PWY-8200	GO:0004508
PWY-8200	GO:0004497
PWY-8200	GO:0016020
PWY-8200	GO:0005783
PWY-8200	GO:0007548
PWY-8200	GO:0006700
PWY-8200	GO:0006694
PWY-8200	GO:0015125
PWY-8200	GO:0005737
PWY-8200	GO:0008202
PWY-8200	GO:0008209
PWY-8200	GO:0015721
PWY-8200	GO:0016491
PWY-8200	GO:0003865
PWY-8200	GO:0016021
PWY-8200	GO:0007267
PWY-8200	GO:0007530
PWY-8200	GO:0004303
PWY-8200	GO:0008152
PWY-8200	GO:0007485
PWY-8200	GO:0005488
PWY-8200	GO:0015722
PWY-8200	GO:0007586
PWY-8200	GO:0016853
PWY-8200	GO:0004769
PWY-8200	GO:0003854
PWY-8200	GO:0005739
PWY-821	GO:0005778
PWY-841	GO:0004044
PWY-841	GO:0009113
PWY-841	GO:0006164
PWY-841	GO:0004639
PWY-841	GO:0004638
PWY-841	GO:0009320
PWY-841	GO:0006189
PWY-841	GO:0004642
PWY-841	GO:0005737
PWY-841	GO:0006541
PWY-841	GO:0004644
PWY-841	GO:0004641
PWY-841	GO:0004637
PWY-841	GO:0005829
PWY-841	GO:0016491
PWY-841	GO:0004748
PWY-841	GO:0009186
PWY-841	GO:0006260
PWY-841	GO:0016740
PWY-841	GO:0016301
PWY-841	GO:0005524
PWY-841	GO:0004017
PWY-841	GO:0009220
PWY-841	GO:0006173
PWY-841	GO:0006172
PWY-841	GO:0008144
PWY-841	GO:0004385
PWY-841	GO:0006183
PWY-841	GO:0016787
PWY-841	GO:0004643
PWY-841	GO:0003937
PWY-841	GO:0006139
PWY-841	GO:0016829
PWY-841	GO:0004018
PWY-841	GO:0009152
PWY-861	GO:0016020
PWY-881	GO:0005829
PWY-882	GO:0005506
PWY-882	GO:0046872
PWY-882	GO:0005509
PWY-882	GO:0016491
PWY-882	GO:0016966
PWY-882	GO:0042279
PWY-882	GO:0020037
PWY-882	GO:0042597
PWY-882	GO:0030288
PWY-882	GO:0042128
PWY-882	GO:0006807
PWY-882	GO:0055114
PWY-882	GO:0019645
PWY-882	GO:0005829
PWY-882	GO:0009055
PWY-922	GO:0005737
PWY-922	GO:0005777
PWY-922	GO:0005782
PWY-Unkn	GO:0001072
PWY-Unkn	GO:0015935
PWY-Unkn	GO:0022627
PWY-Unkn	GO:0031564
PWY-Unkn	GO:0008173
PWY-Unkn	GO:0009020
PWY-Unkn	GO:0002938
PWY-Unkn	GO:0008996
PWY-Unkn	GO:0000099
PWY-Unkn	GO:0003333
PWY-Unkn	GO:0000101
PWY-Unkn	GO:0000155
PWY-Unkn	GO:0004673
PWY-Unkn	GO:0000160
PWY-Unkn	GO:0023014
PWY-Unkn	GO:0018106
PWY-Unkn	GO:0071294
PWY-Unkn	GO:0071284
PWY-Unkn	GO:0018217
PWY-Unkn	GO:0071470
PWY-Unkn	GO:1990220
PWY-Unkn	GO:0042026
PWY-Unkn	GO:0019068
PWY-Unkn	GO:0051085
PWY-Unkn	GO:0042304
PWY-Unkn	GO:0006808
PWY-Unkn	GO:0015489
PWY-Unkn	GO:0006813
PWY-Unkn	GO:0015833
PWY-Unkn	GO:0015847
PWY-Unkn	GO:0071805
PWY-Unkn	GO:0004324
PWY-Unkn	GO:0008949
PWY-Unkn	GO:0001561
PWY-Unkn	GO:0051575
PWY-Unkn	GO:0008310
PWY-Unkn	GO:0004529
PWY-Unkn	GO:0008852
PWY-Unkn	GO:0000738
PWY-Unkn	GO:0006274
PWY-Unkn	GO:0006308
PWY-Unkn	GO:0001727
PWY-Unkn	GO:0046834
PWY-Unkn	GO:0008765
PWY-Unkn	GO:0016888
PWY-Unkn	GO:0004536
PWY-Unkn	GO:0004523
PWY-Unkn	GO:0043137
PWY-Unkn	GO:0004520
PWY-Unkn	GO:0008821
PWY-Unkn	GO:0048476
PWY-Unkn	GO:0006310
PWY-Unkn	GO:0071932
PWY-Unkn	GO:0000725
PWY-Unkn	GO:0003916
PWY-Unkn	GO:0098847
PWY-Unkn	GO:0003917
PWY-Unkn	GO:0043597
PWY-Unkn	GO:0006261
PWY-Unkn	GO:0006265
PWY-Unkn	GO:0051304
PWY-Unkn	GO:0008556
PWY-Unkn	GO:0031004
PWY-Unkn	GO:0106099
PWY-Unkn	GO:0018339
PWY-Unkn	GO:0000976
PWY-Unkn	GO:0001216
PWY-Unkn	GO:0003899
PWY-Unkn	GO:0016987
PWY-Unkn	GO:0032993
PWY-Unkn	GO:2000142
PWY-Unkn	GO:0006352
PWY-Unkn	GO:0001000
PWY-Unkn	GO:0016989
PWY-Unkn	GO:0015968
PWY-Unkn	GO:0030813
PWY-Unkn	GO:0010922
PWY-Unkn	GO:1903507
PWY-Unkn	GO:0000156
PWY-Unkn	GO:0010810
PWY-Unkn	GO:0000985
PWY-Unkn	GO:0070181
PWY-Unkn	GO:0001406
PWY-Unkn	GO:0015169
PWY-Unkn	GO:0055052
PWY-Unkn	GO:0001407
PWY-Unkn	GO:0015794
PWY-Unkn	GO:0001618
PWY-Unkn	GO:0015288
PWY-Unkn	GO:0045203
PWY-Unkn	GO:0046930
PWY-Unkn	GO:0046813
PWY-Unkn	GO:0046718
PWY-Unkn	GO:0034220
PWY-Unkn	GO:0120010
PWY-Unkn	GO:0002953
PWY-Unkn	GO:0000028
PWY-Unkn	GO:2000766
PWY-Unkn	GO:0008327
PWY-Unkn	GO:0009307
PWY-Unkn	GO:0004803
PWY-Unkn	GO:0032135
PWY-Unkn	GO:0032196
PWY-Unkn	GO:0015074
PWY-Unkn	GO:0006313
PWY-Unkn	GO:1990238
PWY-Unkn	GO:0000014
PWY-Unkn	GO:0003887
PWY-Unkn	GO:0009360
PWY-Unkn	GO:0071897
PWY-Unkn	GO:0032549
PWY-Unkn	GO:0097351
PWY-Unkn	GO:0001558
PWY-Unkn	GO:0015643
PWY-Unkn	GO:0000731
PWY-Unkn	GO:0008854
PWY-Unkn	GO:0009338
PWY-Unkn	GO:0032508
PWY-Unkn	GO:0044355
PWY-Unkn	GO:0000724
PWY-Unkn	GO:0017116
PWY-Unkn	GO:0006302
PWY-Unkn	GO:0009378
PWY-Unkn	GO:0009432
PWY-Unkn	GO:0043138
PWY-Unkn	GO:0003684
PWY-Unkn	GO:0070491
PWY-Unkn	GO:0008094
PWY-Unkn	GO:0048870
PWY-Unkn	GO:0035825
PWY-Unkn	GO:0010212
PWY-Unkn	GO:0072421
PWY-Unkn	GO:0009355
PWY-Unkn	GO:0042276
PWY-Unkn	GO:0019985
PWY-Unkn	GO:1990158
PWY-Unkn	GO:1990077
PWY-Unkn	GO:0031297
PWY-Unkn	GO:0006269
PWY-Unkn	GO:0018142
PWY-Unkn	GO:0002057
PWY-Unkn	GO:1900372
PWY-Unkn	GO:0009009
PWY-Unkn	GO:0031421
PWY-Unkn	GO:0001123
PWY-Unkn	GO:0001121
PWY-Unkn	GO:0055072
PWY-Unkn	GO:0048031
PWY-Unkn	GO:0045913
PWY-Unkn	GO:0045182
PWY-Unkn	GO:0006357
PWY-Unkn	GO:0034336
PWY-Unkn	GO:1990145
PWY-Unkn	GO:0034337
PWY-Unkn	GO:0033120
PWY-Unkn	GO:0000372
PWY-Unkn	GO:0043488
PWY-Unkn	GO:0006353
PWY-Unkn	GO:1903231
PWY-Unkn	GO:0016441
PWY-Unkn	GO:0016892
PWY-Unkn	GO:0043024
PWY-Unkn	GO:0098795
PWY-Unkn	GO:0009982
PWY-Unkn	GO:0106029
PWY-Unkn	GO:0009451
PWY-Unkn	GO:0031119
PWY-Unkn	GO:0001522
PWY-Unkn	GO:0070180
PWY-Unkn	GO:0022625
PWY-Unkn	GO:0015934
PWY-Unkn	GO:0000027
PWY-Unkn	GO:0000470
PWY-Unkn	GO:0030371
PWY-Unkn	GO:0001070
PWY-Unkn	GO:0060698
PWY-Unkn	GO:0042788
PWY-Unkn	GO:0042255
PWY-Unkn	GO:0031555
PWY-Unkn	GO:0060702
PWY-Unkn	GO:1904689
PWY-Unkn	GO:0006413
PWY-Unkn	GO:0004775
PWY-Unkn	GO:0042709
PWY-Unkn	GO:0009361
PWY-Unkn	GO:0015424
PWY-Unkn	GO:0015191
PWY-Unkn	GO:0048474
PWY-Unkn	GO:1902475
PWY-Unkn	GO:0048473
PWY-Unkn	GO:0006865
PWY-Unkn	GO:0015821
PWY-Unkn	GO:0003908
PWY-Unkn	GO:0006307
PWY-Unkn	GO:0110068
PWY-Unkn	GO:0052621
PWY-Unkn	GO:1902201
PWY-Unkn	GO:1900233
PWY-Unkn	GO:1902209
PWY-Unkn	GO:0043709
PWY-Unkn	GO:0051271
PWY-Unkn	GO:0043892
PWY-Unkn	GO:0004065
PWY-Unkn	GO:0008484
PWY-Unkn	GO:0008960
PWY-Unkn	GO:0006490
PWY-Unkn	GO:0009486
PWY-Unkn	GO:0009319
PWY-Unkn	GO:0006739
PWY-Unkn	GO:0000920
PWY-Unkn	GO:0000910
PWY-Unkn	GO:0034605
PWY-Unkn	GO:0043335
PWY-Unkn	GO:0004177
PWY-Unkn	GO:0008235
PWY-Unkn	GO:0102009
PWY-Unkn	GO:0016795
PWY-Unkn	GO:0051345
PWY-Unkn	GO:0009273
PWY-Unkn	GO:0019158
PWY-Unkn	GO:0008865
PWY-Unkn	GO:0004415
PWY-Unkn	GO:0008779
PWY-Unkn	GO:0008922
PWY-Unkn	GO:0008396
PWY-Unkn	GO:0009035
PWY-Unkn	GO:0008296
PWY-Unkn	GO:0008932
PWY-Unkn	GO:0008933
PWY-Unkn	GO:0036405
PWY-Unkn	GO:0006995
PWY-Unkn	GO:0004674
PWY-Unkn	GO:0000165
PWY-Unkn	GO:0033293
PWY-Unkn	GO:0004713
PWY-Unkn	GO:0018108
PWY-Unkn	GO:0004776
PWY-Unkn	GO:0006913
PWY-Unkn	GO:0090071
PWY-Unkn	GO:0008284
PWY-Unkn	GO:0006968
PWY-Unkn	GO:0015171
PWY-Unkn	GO:0005275
PWY-Unkn	GO:0015327
PWY-Unkn	GO:0015175
PWY-Unkn	GO:0005247
PWY-Unkn	GO:0005244
PWY-Unkn	GO:0005254
PWY-Unkn	GO:0034707
PWY-Unkn	GO:0034765
PWY-Unkn	GO:0006821
PWY-Unkn	GO:1902476
PWY-Unkn	GO:0005315
PWY-Unkn	GO:0015415
PWY-Unkn	GO:0010921
PWY-Unkn	GO:0035435
PWY-Unkn	GO:0006817
PWY-Unkn	GO:0005347
PWY-Unkn	GO:0015867
PWY-Unkn	GO:0006839
PWY-Unkn	GO:0005351
PWY-Unkn	GO:0015128
PWY-Unkn	GO:0035429
PWY-Unkn	GO:0015649
PWY-Unkn	GO:0046411
PWY-Unkn	GO:0005381
PWY-Unkn	GO:0005384
PWY-Unkn	GO:0071421
PWY-Unkn	GO:0010042
PWY-Unkn	GO:0005385
PWY-Unkn	GO:0046873
